Action;Type;DoType;DoEntete;DE_No;DoDomaine;AR_Ref;Qte;Prix;Remise;Montant;Date;User;cbMarq;tables;cbCreateur
ajout_ligne;Artstock;;;1;;ETK10181;30.000000;;;66387.600000;2021-03-25 06:39:15;;41388;F_ARTSTOCK;AND ;NULL
ajout_ligne;Artstock;;;1;;ETK10181;33.000000;;;73026.360000;2021-03-25 06:39:16;;41388;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007566;0;2;30910027;1;0;0;0;2021-03-25 06:39:16;58;344138;F_DOCLIGNE;58  ;2021-03-25
ajout_ligne;Artstock;;;1;;30910027;3351.000000;;;3299206.950000;2021-03-25 06:39:16;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;30910027;3350.000000;;;3298222.410000;2021-03-25 06:39:16;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007565;0;2;30910027;1;0;0;0;2021-03-25 06:39:16;58;344139;F_DOCLIGNE;58;2021-03-25
ajout_ligne;Artstock;;;1;;30910027;3350.000000;;;3298222.410000;2021-03-25 06:39:16;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;30910027;3351.000000;;;3299189.410000;2021-03-25 06:39:16;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007566;0;2;30910027;1;0;0;0;2021-03-25 06:39:16;58;344140;F_DOCLIGNE;58  ;2021-03-25
ajout_ligne;Artstock;;;1;;30910027;3351.000000;;;3299189.410000;2021-03-25 06:39:16;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;30910027;3350.000000;;;3298204.870000;2021-03-25 06:39:16;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007565;0;2;30910027;1;0;0;0;2021-03-25 06:39:16;58;344141;F_DOCLIGNE;58;2021-03-25
ajout_ligne;Artstock;;;1;;30910027;3350.000000;;;3298204.870000;2021-03-25 06:39:16;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;30910027;3351.000000;;;3299171.870000;2021-03-25 06:39:16;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007566;0;2;ETK10181;1;0;0;0;2021-03-25 06:39:17;58;344142;F_DOCLIGNE;58  ;2021-03-25
ajout_ligne;Artstock;;;1;;ETK10181;33.000000;;;73026.360000;2021-03-25 06:39:17;;41388;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;ETK10181;32.000000;;;70813.440000;2021-03-25 06:39:17;;41388;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007565;0;2;ETK10181;1;0;0;0;2021-03-25 06:39:17;58;344143;F_DOCLIGNE;58;2021-03-25
ajout_ligne;Artstock;;;1;;ETK10181;32.000000;;;70813.440000;2021-03-25 06:39:17;;41388;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;ETK10181;33.000000;;;73026.360000;2021-03-25 06:39:17;;41388;F_ARTSTOCK;58  ;NULL
suppr;Artstock;;;4;;30910027;10.000000;;;9670.000000;2021-03-25 06:39:41;;38942;F_ARTSTOCK;58  ;NULL
suppr;Artstock;;;4;;30910027;25.000000;;;24175.000000;2021-03-25 06:39:41;;38942;F_ARTSTOCK;58  ;NULL
suppr_ligne;Devis;;;;;;;;;;2021-03-25 06:39:41;58;;F_DOCLIGNE;;
suppr_ligne;;44;TE000020;4;4;30910027;15.000000;14505.000000;.000000;14505.000000;2021-03-25 06:39:41;58;344093;F_DOCLIGNE;58  ;2021-03-25 00:00:00
ajout_ligne;;23;MT0007565;0;2;30910027;15.0;0;0;0;2021-03-25 06:39:41;58;344144;F_DOCLIGNE;58  ;2021-03-25
ajout_ligne;Artstock;;;4;;30910027;25.000000;;;24175.000000;2021-03-25 06:39:41;;38942;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;4;;30910027;10.000000;;;9670.000000;2021-03-25 06:39:41;;38942;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007565;0;2;30910027;15.0;0;0;0;2021-03-25 06:39:41;58;344145;F_DOCLIGNE;58;2021-03-25
ajout_ligne;Artstock;;;1;;30910027;3331.000000;;;3279866.950000;2021-03-25 06:39:41;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;30910027;3346.000000;;;3294371.950000;2021-03-25 06:39:42;;32326;F_ARTSTOCK;58  ;NULL
suppr;Artstock;;;4;;30910027;10.000000;;;9670.000000;2021-03-25 06:39:42;;38942;F_ARTSTOCK;58  ;NULL
suppr;Artstock;;;4;;30910027;15.000000;;;14505.000000;2021-03-25 06:39:42;;38942;F_ARTSTOCK;58  ;NULL
suppr_ligne;Devis;;;;;;;;;;2021-03-25 06:39:42;58;;F_DOCLIGNE;;
suppr_ligne;;44;TE000020;4;4;30910027;5.000000;4835.000000;.000000;4835.000000;2021-03-25 06:39:42;58;344094;F_DOCLIGNE;58  ;2021-03-25 00:00:00
ajout_ligne;;23;MT0007565;0;2;30910027;5.0;0;0;0;2021-03-25 06:39:42;58;344146;F_DOCLIGNE;58  ;2021-03-25
ajout_ligne;Artstock;;;4;;30910027;15.000000;;;14505.000000;2021-03-25 06:39:42;;38942;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;4;;30910027;10.000000;;;9670.000000;2021-03-25 06:39:42;;38942;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007565;0;2;30910027;5.0;0;0;0;2021-03-25 06:39:42;58;344147;F_DOCLIGNE;58;2021-03-25
ajout_ligne;Artstock;;;1;;30910027;3346.000000;;;3294371.950000;2021-03-25 06:39:42;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;30910027;3351.000000;;;3299206.950000;2021-03-25 06:39:42;;32326;F_ARTSTOCK;58  ;NULL
suppr;Artstock;;;4;;ETK10181;12.000000;;;26555.040000;2021-03-25 06:39:42;;41551;F_ARTSTOCK;58  ;NULL
suppr;Artstock;;;4;;ETK10181;15.000000;;;33193.800000;2021-03-25 06:39:42;;41551;F_ARTSTOCK;58  ;NULL
suppr_ligne;Devis;;;;;;;;;;2021-03-25 06:39:42;58;;F_DOCLIGNE;;
suppr_ligne;;44;TE000020;4;4;ETK10181;3.000000;6638.760000;.000000;6638.760000;2021-03-25 06:39:42;58;344095;F_DOCLIGNE;58  ;2021-03-25 00:00:00
ajout_ligne;;23;MT0007565;0;2;ETK10181;3.0;0;0;0;2021-03-25 06:39:42;58;344148;F_DOCLIGNE;58  ;2021-03-25
ajout_ligne;Artstock;;;4;;ETK10181;15.000000;;;33193.800000;2021-03-25 06:39:42;;41551;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;4;;ETK10181;12.000000;;;26555.040000;2021-03-25 06:39:42;;41551;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007565;0;2;ETK10181;3.0;0;0;0;2021-03-25 06:39:43;58;344149;F_DOCLIGNE;58;2021-03-25
ajout_ligne;Artstock;;;1;;ETK10181;30.000000;;;66387.600000;2021-03-25 06:39:43;;41388;F_ARTSTOCK;AND ;NULL
ajout_ligne;Artstock;;;1;;ETK10181;33.000000;;;73026.360000;2021-03-25 06:39:43;;41388;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007566;0;2;30910027;1;0;0;0;2021-03-25 06:39:43;58;344150;F_DOCLIGNE;58  ;2021-03-25
ajout_ligne;Artstock;;;1;;30910027;3351.000000;;;3299206.950000;2021-03-25 06:39:43;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;30910027;3350.000000;;;3298222.410000;2021-03-25 06:39:43;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007565;0;2;30910027;1;0;0;0;2021-03-25 06:39:43;58;344151;F_DOCLIGNE;58;2021-03-25
ajout_ligne;Artstock;;;1;;30910027;3350.000000;;;3298222.410000;2021-03-25 06:39:43;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;30910027;3351.000000;;;3299189.410000;2021-03-25 06:39:43;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007566;0;2;30910027;1;0;0;0;2021-03-25 06:39:43;58;344152;F_DOCLIGNE;58  ;2021-03-25
ajout_ligne;Artstock;;;1;;30910027;3351.000000;;;3299189.410000;2021-03-25 06:39:43;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;30910027;3350.000000;;;3298204.870000;2021-03-25 06:39:43;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007565;0;2;30910027;1;0;0;0;2021-03-25 06:39:43;58;344153;F_DOCLIGNE;58;2021-03-25
ajout_ligne;Artstock;;;1;;30910027;3350.000000;;;3298204.870000;2021-03-25 06:39:43;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;30910027;3351.000000;;;3299171.870000;2021-03-25 06:39:43;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007566;0;2;ETK10181;1;0;0;0;2021-03-25 06:39:44;58;344154;F_DOCLIGNE;58  ;2021-03-25
ajout_ligne;Artstock;;;1;;ETK10181;33.000000;;;73026.360000;2021-03-25 06:39:44;;41388;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;ETK10181;32.000000;;;70813.440000;2021-03-25 06:39:44;;41388;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007565;0;2;ETK10181;1;0;0;0;2021-03-25 06:39:44;58;344155;F_DOCLIGNE;58;2021-03-25
ajout_ligne;Artstock;;;1;;ETK10181;32.000000;;;70813.440000;2021-03-25 06:39:44;;41388;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;ETK10181;33.000000;;;73026.360000;2021-03-25 06:39:44;;41388;F_ARTSTOCK;58  ;NULL
suppr;Artstock;;;4;;30910027;10.000000;;;9670.000000;2021-03-25 06:50:56;;38942;F_ARTSTOCK;58  ;NULL
suppr;Artstock;;;4;;30910027;25.000000;;;24175.000000;2021-03-25 06:50:56;;38942;F_ARTSTOCK;58  ;NULL
suppr_ligne;Devis;;;;;;;;;;2021-03-25 06:50:56;58;;F_DOCLIGNE;;
suppr_ligne;;44;TE000020;4;4;30910027;15.000000;14505.000000;.000000;14505.000000;2021-03-25 06:50:56;58;344093;F_DOCLIGNE;58  ;2021-03-25 00:00:00
ajout_ligne;;23;MT0007565;0;2;30910027;15.0;0;0;0;2021-03-25 06:50:57;58;344156;F_DOCLIGNE;58  ;2021-03-25
ajout_ligne;Artstock;;;4;;30910027;25.000000;;;24175.000000;2021-03-25 06:50:57;;38942;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;4;;30910027;10.000000;;;9670.000000;2021-03-25 06:50:57;;38942;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007565;0;2;30910027;15.0;0;0;0;2021-03-25 06:50:57;58;344157;F_DOCLIGNE;58;2021-03-25
ajout_ligne;Artstock;;;1;;30910027;3331.000000;;;3279866.950000;2021-03-25 06:50:57;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;30910027;3346.000000;;;3294371.950000;2021-03-25 06:50:57;;32326;F_ARTSTOCK;58  ;NULL
suppr;Artstock;;;4;;30910027;10.000000;;;9670.000000;2021-03-25 06:50:57;;38942;F_ARTSTOCK;58  ;NULL
suppr;Artstock;;;4;;30910027;15.000000;;;14505.000000;2021-03-25 06:50:57;;38942;F_ARTSTOCK;58  ;NULL
suppr_ligne;Devis;;;;;;;;;;2021-03-25 06:50:57;58;;F_DOCLIGNE;;
suppr_ligne;;44;TE000020;4;4;30910027;5.000000;4835.000000;.000000;4835.000000;2021-03-25 06:50:57;58;344094;F_DOCLIGNE;58  ;2021-03-25 00:00:00
ajout_ligne;;23;MT0007565;0;2;30910027;5.0;0;0;0;2021-03-25 06:50:57;58;344158;F_DOCLIGNE;58  ;2021-03-25
ajout_ligne;Artstock;;;4;;30910027;15.000000;;;14505.000000;2021-03-25 06:50:57;;38942;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;4;;30910027;10.000000;;;9670.000000;2021-03-25 06:50:57;;38942;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007565;0;2;30910027;5.0;0;0;0;2021-03-25 06:50:57;58;344159;F_DOCLIGNE;58;2021-03-25
ajout_ligne;Artstock;;;1;;30910027;3346.000000;;;3294371.950000;2021-03-25 06:50:57;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;30910027;3351.000000;;;3299206.950000;2021-03-25 06:50:58;;32326;F_ARTSTOCK;58  ;NULL
suppr;Artstock;;;4;;ETK10181;12.000000;;;26555.040000;2021-03-25 06:50:58;;41551;F_ARTSTOCK;58  ;NULL
suppr;Artstock;;;4;;ETK10181;15.000000;;;33193.800000;2021-03-25 06:50:58;;41551;F_ARTSTOCK;58  ;NULL
suppr_ligne;Devis;;;;;;;;;;2021-03-25 06:50:58;58;;F_DOCLIGNE;;
suppr_ligne;;44;TE000020;4;4;ETK10181;3.000000;6638.760000;.000000;6638.760000;2021-03-25 06:50:58;58;344095;F_DOCLIGNE;58  ;2021-03-25 00:00:00
ajout_ligne;;23;MT0007565;0;2;ETK10181;3.0;0;0;0;2021-03-25 06:50:58;58;344160;F_DOCLIGNE;58  ;2021-03-25
ajout_ligne;Artstock;;;4;;ETK10181;15.000000;;;33193.800000;2021-03-25 06:50:58;;41551;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;4;;ETK10181;12.000000;;;26555.040000;2021-03-25 06:50:58;;41551;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007565;0;2;ETK10181;3.0;0;0;0;2021-03-25 06:50:58;58;344161;F_DOCLIGNE;58;2021-03-25
ajout_ligne;Artstock;;;1;;ETK10181;30.000000;;;66387.600000;2021-03-25 06:50:58;;41388;F_ARTSTOCK;AND ;NULL
ajout_ligne;Artstock;;;1;;ETK10181;33.000000;;;73026.360000;2021-03-25 06:50:58;;41388;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007566;0;2;30910027;1;0;0;0;2021-03-25 06:50:58;58;344162;F_DOCLIGNE;58  ;2021-03-25
ajout_ligne;Artstock;;;1;;30910027;3351.000000;;;3299206.950000;2021-03-25 06:50:59;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;30910027;3350.000000;;;3298222.410000;2021-03-25 06:50:59;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007565;0;2;30910027;1;0;0;0;2021-03-25 06:50:59;58;344163;F_DOCLIGNE;58;2021-03-25
ajout_ligne;Artstock;;;1;;30910027;3350.000000;;;3298222.410000;2021-03-25 06:50:59;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;30910027;3351.000000;;;3299189.410000;2021-03-25 06:50:59;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007566;0;2;30910027;1;0;0;0;2021-03-25 06:50:59;58;344164;F_DOCLIGNE;58  ;2021-03-25
ajout_ligne;Artstock;;;1;;30910027;3351.000000;;;3299189.410000;2021-03-25 06:50:59;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;30910027;3350.000000;;;3298204.870000;2021-03-25 06:50:59;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007565;0;2;30910027;1;0;0;0;2021-03-25 06:50:59;58;344165;F_DOCLIGNE;58;2021-03-25
ajout_ligne;Artstock;;;1;;30910027;3350.000000;;;3298204.870000;2021-03-25 06:50:59;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;30910027;3351.000000;;;3299171.870000;2021-03-25 06:50:59;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007566;0;2;ETK10181;1;0;0;0;2021-03-25 06:50:59;58;344166;F_DOCLIGNE;58  ;2021-03-25
ajout_ligne;Artstock;;;1;;ETK10181;33.000000;;;73026.360000;2021-03-25 06:50:59;;41388;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;ETK10181;32.000000;;;70813.440000;2021-03-25 06:50:59;;41388;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007565;0;2;ETK10181;1;0;0;0;2021-03-25 06:51:00;58;344167;F_DOCLIGNE;58;2021-03-25
ajout_ligne;Artstock;;;1;;ETK10181;32.000000;;;70813.440000;2021-03-25 06:51:00;;41388;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;ETK10181;33.000000;;;73026.360000;2021-03-25 06:51:00;;41388;F_ARTSTOCK;58  ;NULL
suppr;Artstock;;;4;;30910027;10.000000;;;9670.000000;2021-03-25 06:51:39;;38942;F_ARTSTOCK;58  ;NULL
suppr;Artstock;;;4;;30910027;25.000000;;;24175.000000;2021-03-25 06:51:39;;38942;F_ARTSTOCK;58  ;NULL
suppr_ligne;Devis;;;;;;;;;;2021-03-25 06:51:39;58;;F_DOCLIGNE;;
suppr_ligne;;44;TE000020;4;4;30910027;15.000000;14505.000000;.000000;14505.000000;2021-03-25 06:51:39;58;344093;F_DOCLIGNE;58  ;2021-03-25 00:00:00
ajout_ligne;;23;MT0007565;0;2;30910027;15.0;0;0;0;2021-03-25 06:51:39;58;344168;F_DOCLIGNE;58  ;2021-03-25
ajout_ligne;Artstock;;;4;;30910027;25.000000;;;24175.000000;2021-03-25 06:51:40;;38942;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;4;;30910027;10.000000;;;9670.000000;2021-03-25 06:51:40;;38942;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007565;0;2;30910027;15.0;0;0;0;2021-03-25 06:51:40;58;344169;F_DOCLIGNE;58;2021-03-25
ajout_ligne;Artstock;;;1;;30910027;3331.000000;;;3279866.950000;2021-03-25 06:51:40;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;30910027;3346.000000;;;3294371.950000;2021-03-25 06:51:40;;32326;F_ARTSTOCK;58  ;NULL
suppr;Artstock;;;4;;30910027;10.000000;;;9670.000000;2021-03-25 06:51:40;;38942;F_ARTSTOCK;58  ;NULL
suppr;Artstock;;;4;;30910027;15.000000;;;14505.000000;2021-03-25 06:51:40;;38942;F_ARTSTOCK;58  ;NULL
suppr_ligne;Devis;;;;;;;;;;2021-03-25 06:51:40;58;;F_DOCLIGNE;;
suppr_ligne;;44;TE000020;4;4;30910027;5.000000;4835.000000;.000000;4835.000000;2021-03-25 06:51:40;58;344094;F_DOCLIGNE;58  ;2021-03-25 00:00:00
ajout_ligne;;23;MT0007565;0;2;30910027;5.0;0;0;0;2021-03-25 06:51:40;58;344170;F_DOCLIGNE;58  ;2021-03-25
ajout_ligne;Artstock;;;4;;30910027;15.000000;;;14505.000000;2021-03-25 06:51:40;;38942;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;4;;30910027;10.000000;;;9670.000000;2021-03-25 06:51:40;;38942;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007565;0;2;30910027;5.0;0;0;0;2021-03-25 06:51:40;58;344171;F_DOCLIGNE;58;2021-03-25
ajout_ligne;Artstock;;;1;;30910027;3346.000000;;;3294371.950000;2021-03-25 06:51:40;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;30910027;3351.000000;;;3299206.950000;2021-03-25 06:51:40;;32326;F_ARTSTOCK;58  ;NULL
suppr;Artstock;;;4;;ETK10181;12.000000;;;26555.040000;2021-03-25 06:51:41;;41551;F_ARTSTOCK;58  ;NULL
suppr;Artstock;;;4;;ETK10181;15.000000;;;33193.800000;2021-03-25 06:51:41;;41551;F_ARTSTOCK;58  ;NULL
suppr_ligne;Devis;;;;;;;;;;2021-03-25 06:51:41;58;;F_DOCLIGNE;;
suppr_ligne;;44;TE000020;4;4;ETK10181;3.000000;6638.760000;.000000;6638.760000;2021-03-25 06:51:41;58;344095;F_DOCLIGNE;58  ;2021-03-25 00:00:00
ajout_ligne;;23;MT0007565;0;2;ETK10181;3.0;0;0;0;2021-03-25 06:51:41;58;344172;F_DOCLIGNE;58  ;2021-03-25
ajout_ligne;Artstock;;;4;;ETK10181;15.000000;;;33193.800000;2021-03-25 06:51:41;;41551;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;4;;ETK10181;12.000000;;;26555.040000;2021-03-25 06:51:41;;41551;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007565;0;2;ETK10181;3.0;0;0;0;2021-03-25 06:51:41;58;344173;F_DOCLIGNE;58;2021-03-25
ajout_ligne;Artstock;;;1;;ETK10181;30.000000;;;66387.600000;2021-03-25 06:51:41;;41388;F_ARTSTOCK;AND ;NULL
ajout_ligne;Artstock;;;1;;ETK10181;33.000000;;;73026.360000;2021-03-25 06:51:41;;41388;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007566;0;2;30910027;1;0;0;0;2021-03-25 06:51:41;58;344174;F_DOCLIGNE;58  ;2021-03-25
ajout_ligne;Artstock;;;1;;30910027;3351.000000;;;3299206.950000;2021-03-25 06:51:41;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;30910027;3350.000000;;;3298222.410000;2021-03-25 06:51:41;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007565;0;2;30910027;1;0;0;0;2021-03-25 06:51:42;58;344175;F_DOCLIGNE;58;2021-03-25
ajout_ligne;Artstock;;;1;;30910027;3350.000000;;;3298222.410000;2021-03-25 06:51:42;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;30910027;3351.000000;;;3299189.410000;2021-03-25 06:51:42;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007566;0;2;30910027;1;0;0;0;2021-03-25 06:51:42;58;344176;F_DOCLIGNE;58  ;2021-03-25
ajout_ligne;Artstock;;;1;;30910027;3351.000000;;;3299189.410000;2021-03-25 06:51:42;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;30910027;3350.000000;;;3298204.870000;2021-03-25 06:51:42;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007565;0;2;30910027;1;0;0;0;2021-03-25 06:51:42;58;344177;F_DOCLIGNE;58;2021-03-25
ajout_ligne;Artstock;;;1;;30910027;3350.000000;;;3298204.870000;2021-03-25 06:51:42;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;30910027;3351.000000;;;3299171.870000;2021-03-25 06:51:42;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007566;0;2;ETK10181;1;0;0;0;2021-03-25 06:51:42;58;344178;F_DOCLIGNE;58  ;2021-03-25
ajout_ligne;Artstock;;;1;;ETK10181;33.000000;;;73026.360000;2021-03-25 06:51:42;;41388;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;ETK10181;32.000000;;;70813.440000;2021-03-25 06:51:42;;41388;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007565;0;2;ETK10181;1;0;0;0;2021-03-25 06:51:42;58;344179;F_DOCLIGNE;58;2021-03-25
ajout_ligne;Artstock;;;1;;ETK10181;32.000000;;;70813.440000;2021-03-25 06:51:42;;41388;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;ETK10181;33.000000;;;73026.360000;2021-03-25 06:51:42;;41388;F_ARTSTOCK;58  ;NULL
suppr;Artstock;;;4;;30910027;10.000000;;;9670.000000;2021-03-25 06:53:36;;38942;F_ARTSTOCK;58  ;NULL
suppr;Artstock;;;4;;30910027;25.000000;;;24175.000000;2021-03-25 06:53:37;;38942;F_ARTSTOCK;58  ;NULL
suppr_ligne;Devis;;;;;;;;;;2021-03-25 06:53:37;58;;F_DOCLIGNE;;
suppr_ligne;;44;TE000020;4;4;30910027;15.000000;14505.000000;.000000;14505.000000;2021-03-25 06:53:37;58;344093;F_DOCLIGNE;58  ;2021-03-25 00:00:00
ajout_ligne;;23;MT0007565;0;2;30910027;15.0;0;0;0;2021-03-25 06:53:37;58;344180;F_DOCLIGNE;58  ;2021-03-25
ajout_ligne;Artstock;;;4;;30910027;25.000000;;;24175.000000;2021-03-25 06:53:37;;38942;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;4;;30910027;10.000000;;;9670.000000;2021-03-25 06:53:37;;38942;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007565;0;2;30910027;15.0;0;0;0;2021-03-25 06:53:37;58;344181;F_DOCLIGNE;58;2021-03-25
ajout_ligne;Artstock;;;1;;30910027;3331.000000;;;3279866.950000;2021-03-25 06:53:37;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;30910027;3346.000000;;;3294371.950000;2021-03-25 06:53:37;;32326;F_ARTSTOCK;58  ;NULL
suppr;Artstock;;;4;;30910027;10.000000;;;9670.000000;2021-03-25 06:53:37;;38942;F_ARTSTOCK;58  ;NULL
suppr;Artstock;;;4;;30910027;15.000000;;;14505.000000;2021-03-25 06:53:37;;38942;F_ARTSTOCK;58  ;NULL
suppr_ligne;Devis;;;;;;;;;;2021-03-25 06:53:37;58;;F_DOCLIGNE;;
suppr_ligne;;44;TE000020;4;4;30910027;5.000000;4835.000000;.000000;4835.000000;2021-03-25 06:53:37;58;344094;F_DOCLIGNE;58  ;2021-03-25 00:00:00
ajout_ligne;;23;MT0007565;0;2;30910027;5.0;0;0;0;2021-03-25 06:53:38;58;344182;F_DOCLIGNE;58  ;2021-03-25
ajout_ligne;Artstock;;;4;;30910027;15.000000;;;14505.000000;2021-03-25 06:53:38;;38942;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;4;;30910027;10.000000;;;9670.000000;2021-03-25 06:53:38;;38942;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007565;0;2;30910027;5.0;0;0;0;2021-03-25 06:53:38;58;344183;F_DOCLIGNE;58;2021-03-25
ajout_ligne;Artstock;;;1;;30910027;3346.000000;;;3294371.950000;2021-03-25 06:53:38;;32326;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;1;;30910027;3351.000000;;;3299206.950000;2021-03-25 06:53:38;;32326;F_ARTSTOCK;58  ;NULL
suppr;Artstock;;;4;;ETK10181;12.000000;;;26555.040000;2021-03-25 06:53:38;;41551;F_ARTSTOCK;58  ;NULL
suppr;Artstock;;;4;;ETK10181;15.000000;;;33193.800000;2021-03-25 06:53:38;;41551;F_ARTSTOCK;58  ;NULL
suppr_ligne;Devis;;;;;;;;;;2021-03-25 06:53:38;58;;F_DOCLIGNE;;
suppr_ligne;;44;TE000020;4;4;ETK10181;3.000000;6638.760000;.000000;6638.760000;2021-03-25 06:53:38;58;344095;F_DOCLIGNE;58  ;2021-03-25 00:00:00
ajout_ligne;;23;MT0007565;0;2;ETK10181;3.0;0;0;0;2021-03-25 06:53:38;58;344184;F_DOCLIGNE;58  ;2021-03-25
ajout_ligne;Artstock;;;4;;ETK10181;15.000000;;;33193.800000;2021-03-25 06:53:38;;41551;F_ARTSTOCK;58  ;NULL
ajout_ligne;Artstock;;;4;;ETK10181;12.000000;;;26555.040000;2021-03-25 06:53:38;;41551;F_ARTSTOCK;58  ;NULL
ajout_ligne;;23;MT0007565;0;2;ETK10181;3.0;0;0;0;2021-03-25 06:53:38;58;344185;F_DOCLIGNE;58;2021-03-25
ajout_ligne;Artstock;;;1;;ETK10181;30.000000;;;66387.600000;2021-03-25 06:53:39;;41388;F_ARTSTOCK;AND ;NULL
